role,latitude,longitude,height,date_time,person_id
Teenage Child,51.44082,0.117693,26.09,2012-12-10 07:29:38,13
Teenage Child,51.440649,0.117758,25.13,2012-12-10 07:29:54,13
Teenage Child,51.440425,0.117848,23.69,2012-12-10 07:30:13,13
Teenage Child,51.440339,0.117958,23.69,2012-12-10 07:30:27,13
Teenage Child,51.440165,0.117993,23.21,2012-12-10 07:30:43,13
Teenage Child,51.440036,0.118039,22.25,2012-12-10 07:31:01,13
Teenage Child,51.439885,0.118145,23.21,2012-12-10 07:31:19,13
Teenage Child,51.439776,0.118267,23.69,2012-12-10 07:31:35,13
Teenage Child,51.439757,0.118286,24.17,2012-12-10 07:31:37,13
Teenage Child,51.439607,0.118467,25.61,2012-12-10 07:31:53,13
Teenage Child,51.439586,0.11875,26.09,2012-12-10 07:32:09,13
Teenage Child,51.439464,0.118794,26.09,2012-12-10 07:32:19,13
Teenage Child,51.439291,0.118727,23.69,2012-12-10 07:32:36,13
Teenage Child,51.439262,0.118737,23.21,2012-12-10 07:32:39,13
Teenage Child,51.439107,0.118795,27.53,2012-12-10 07:32:55,13
Teenage Child,51.438871,0.118887,31.86,2012-12-10 07:33:19,13
Teenage Child,51.438666,0.118924,30.9,2012-12-10 07:33:37,13
Teenage Child,51.438502,0.118963,27.53,2012-12-10 07:33:56,13
Teenage Child,51.438311,0.119079,28.02,2012-12-10 07:34:16,13
Teenage Child,51.438233,0.1191,29.94,2012-12-10 07:34:23,13
Teenage Child,51.438039,0.119154,28.98,2012-12-10 07:34:43,13
Teenage Child,51.437865,0.119212,31.38,2012-12-10 07:35:01,13
Teenage Child,51.437636,0.119277,32.34,2012-12-10 07:35:22,13
Teenage Child,51.437378,0.119369,32.82,2012-12-10 07:35:47,13
Teenage Child,51.437362,0.119384,33.3,2012-12-10 07:35:49,13
Teenage Child,51.437338,0.119452,33.3,2012-12-10 07:35:55,13
Teenage Child,51.437304,0.119473,32.82,2012-12-10 07:35:59,13
Teenage Child,51.437042,0.119481,28.02,2012-12-10 07:36:19,13
Teenage Child,51.436865,0.119533,25.61,2012-12-10 07:36:38,13
Teenage Child,51.436703,0.119585,27.05,2012-12-10 07:36:55,13
Teenage Child,51.436476,0.119663,26.57,2012-12-10 07:37:13,13
Teenage Child,51.436269,0.11971,27.05,2012-12-10 07:37:33,13
Teenage Child,51.436085,0.119794,28.02,2012-12-10 07:37:55,13
Teenage Child,51.435935,0.11981,29.94,2012-12-10 07:38:08,13
Teenage Child,51.435722,0.119873,31.38,2012-12-10 07:38:29,13
Teenage Child,51.43558,0.119928,34.26,2012-12-10 07:38:45,13
Teenage Child,51.435448,0.119986,36.67,2012-12-10 07:38:58,13
Teenage Child,51.435226,0.120076,36.19,2012-12-10 07:39:18,13
Teenage Child,51.434991,0.120068,35.71,2012-12-10 07:39:37,13
Teenage Child,51.434805,0.120044,37.63,2012-12-10 07:39:54,13
Teenage Child,51.434556,0.120216,33.3,2012-12-10 07:40:14,13
Teenage Child,51.434326,0.120471,35.23,2012-12-10 07:40:39,13
Teenage Child,51.434175,0.120679,34.74,2012-12-10 07:40:57,13
Teenage Child,51.434157,0.120708,32.82,2012-12-10 07:41:09,13
Teenage Child,51.43404,0.120788,34.74,2012-12-10 07:41:23,13
Teenage Child,51.433995,0.120836,36.67,2012-12-10 07:41:28,13
Teenage Child,51.433827,0.121016,38.59,2012-12-10 07:41:46,13
Teenage Child,51.43378,0.121071,39.07,2012-12-10 07:41:52,13
Teenage Child,51.433742,0.121115,38.59,2012-12-10 07:41:56,13
Teenage Child,51.433451,0.121407,40.03,2012-12-10 07:42:25,13
Teenage Child,51.433222,0.121532,40.03,2012-12-10 07:42:46,13
Teenage Child,51.432965,0.12151,39.07,2012-12-10 07:43:08,13
Teenage Child,51.432715,0.121343,40.03,2012-12-10 07:43:32,13
Teenage Child,51.432499,0.121209,39.55,2012-12-10 07:43:55,13
Teenage Child,51.432245,0.121111,40.03,2012-12-10 07:44:18,13
Teenage Child,51.432083,0.121007,40.03,2012-12-10 07:44:35,13
Teenage Child,51.432067,0.121005,40.03,2012-12-10 07:44:37,13
Teenage Child,51.431966,0.120973,40.03,2012-12-10 07:44:46,13
Teenage Child,51.431896,0.120928,40.03,2012-12-10 07:44:53,13
Teenage Child,51.431678,0.120837,38.59,2012-12-10 07:45:12,13
Teenage Child,51.43149,0.120751,38.59,2012-12-10 07:45:29,13
Teenage Child,51.431259,0.120589,42.92,2012-12-10 07:45:51,13
Teenage Child,51.431082,0.120429,45.32,2012-12-10 07:46:09,13
Teenage Child,51.430901,0.120261,46.28,2012-12-10 07:46:28,13
Teenage Child,51.43084,0.120207,47.72,2012-12-10 07:46:34,13
Teenage Child,51.430657,0.120043,50.13,2012-12-10 07:46:52,13
Teenage Child,51.430504,0.119914,51.09,2012-12-10 07:47:08,13
Teenage Child,51.430342,0.119775,49.65,2012-12-10 07:47:25,13
Teenage Child,51.430156,0.119592,50.61,2012-12-10 07:47:45,13
Teenage Child,51.429912,0.119376,48.68,2012-12-10 07:48:06,13
Teenage Child,51.429749,0.11919,49.65,2012-12-10 07:48:24,13
Teenage Child,51.429606,0.119018,42.44,2012-12-10 07:48:39,13
Teenage Child,51.429473,0.118823,40.03,2012-12-10 07:49:00,13
Teenage Child,51.429351,0.118697,39.55,2012-12-10 07:49:17,13
Teenage Child,51.429197,0.118543,39.55,2012-12-10 07:49:34,13
Teenage Child,51.429154,0.118498,40.99,2012-12-10 07:49:39,13
Teenage Child,51.42904,0.118785,45.32,2012-12-10 07:49:59,13
Teenage Child,51.428934,0.119052,47.24,2012-12-10 07:50:16,13
Teenage Child,51.428919,0.119113,47.72,2012-12-10 07:50:19,13
Teenage Child,51.42884,0.119404,49.65,2012-12-10 07:50:34,13
Teenage Child,51.428766,0.119669,50.61,2012-12-10 07:50:48,13
Teenage Child,51.428743,0.119719,51.57,2012-12-10 07:50:52,13
Teenage Child,51.428674,0.119776,52.05,2012-12-10 07:51:09,13
Teenage Child,51.428708,0.119657,54.45,2012-12-10 07:51:31,13
Teenage Child,51.42869,0.119601,54.93,2012-12-10 07:51:45,13
Teenage Child,51.428727,0.119478,59.74,2012-12-10 07:52:02,13
Teenage Child,51.428739,0.119467,53.97,2012-12-10 07:52:41,13
Teenage Child,51.428684,0.119331,40.51,2012-12-10 07:53:57,13
Teenage Child,51.428854,0.119473,53.01,2012-12-10 07:55:00,13
Teenage Child,51.428852,0.119486,54.93,2012-12-10 07:55:43,13
Teenage Child,51.428769,0.119422,42.92,2012-12-10 07:56:59,13
Teenage Child,51.428772,0.1194,46.28,2012-12-10 07:58:40,13
Teenage Child,51.428733,0.119506,49.65,2012-12-10 08:26:23,13
Teenage Child,51.428731,0.11955,48.68,2012-12-10 08:27:01,13
Teenage Child,51.428692,0.119576,48.2,2012-12-10 08:27:35,13
Teenage Child,51.428696,0.119564,48.2,2012-12-10 08:28:41,13
Teenage Child,51.428734,0.119542,44.84,2012-12-10 08:29:46,13
Teenage Child,51.428752,0.119576,42.44,2012-12-10 08:30:24,13
Teenage Child,51.42876,0.119552,35.71,2012-12-10 08:31:05,13
Teenage Child,51.428746,0.119638,32.34,2012-12-10 08:31:18,13
Teenage Child,51.428727,0.11978,31.86,2012-12-10 08:31:34,13
Teenage Child,51.428746,0.119835,31.86,2012-12-10 08:31:39,13
Teenage Child,51.428728,0.119918,30.42,2012-12-10 08:31:57,13
Teenage Child,51.428714,0.119865,29.46,2012-12-10 08:32:15,13
Teenage Child,51.428884,0.119972,28.98,2012-12-10 08:32:31,13
Teenage Child,51.428898,0.120159,28.98,2012-12-10 08:32:52,13
Teenage Child,51.428876,0.120494,26.57,2012-12-10 08:33:08,13
Teenage Child,51.428856,0.120555,28.02,2012-12-10 08:33:22,13
Teenage Child,51.428897,0.12044,25.61,2012-12-10 08:33:39,13
Teenage Child,51.428959,0.120617,24.65,2012-12-10 08:33:54,13
Teenage Child,51.42899,0.120576,28.98,2012-12-10 08:34:20,13
Teenage Child,51.429001,0.120552,30.42,2012-12-10 08:34:40,13
Teenage Child,51.428998,0.120633,31.86,2012-12-10 08:34:54,13
Teenage Child,51.429005,0.120616,36.19,2012-12-10 08:35:07,13
Teenage Child,51.429008,0.120618,38.59,2012-12-10 08:35:20,13
Teenage Child,51.42899,0.120652,39.07,2012-12-10 08:35:38,13
Teenage Child,51.428953,0.120667,42.92,2012-12-10 08:38:19,13
Teenage Child,51.428567,0.120102,47.24,2012-12-10 08:56:35,13
Teenage Child,51.42849,0.119792,44.84,2012-12-10 08:56:42,13
Teenage Child,51.428577,0.119811,42.44,2012-12-10 08:57:04,13
Teenage Child,51.428481,0.1199,52.05,2012-12-10 08:57:21,13
Teenage Child,51.428439,0.119743,53.01,2012-12-10 08:57:47,13
Teenage Child,51.428469,0.119659,54.45,2012-12-10 08:58:25,13
Teenage Child,51.428467,0.119719,55.89,2012-12-10 08:59:07,13
Teenage Child,51.428548,0.119771,56.86,2012-12-10 09:00:00,13
Teenage Child,51.428438,0.119654,65.51,2012-12-10 09:00:55,13
Teenage Child,51.428335,0.119679,65.03,2012-12-10 09:01:19,13
Teenage Child,51.42835,0.119735,66.47,2012-12-10 09:02:11,13
Teenage Child,51.428519,0.11963,68.87,2012-12-10 09:03:06,13
Teenage Child,51.428661,0.119745,61.66,2012-12-10 09:03:36,13
Teenage Child,51.428605,0.119932,58.3,2012-12-10 09:04:43,13
Teenage Child,51.428543,0.119969,53.97,2012-12-10 09:05:38,13
Teenage Child,51.428516,0.119865,50.13,2012-12-10 09:06:56,13
Teenage Child,51.428567,0.11995,45.32,2012-12-10 09:07:51,13
Teenage Child,51.428568,0.119723,45.8,2012-12-10 09:08:19,13
Teenage Child,51.428629,0.119704,43.88,2012-12-10 09:09:02,13
Teenage Child,51.428406,0.119831,32.34,2012-12-10 09:10:50,13
Teenage Child,51.428441,0.119756,25.61,2012-12-10 09:11:34,13
Teenage Child,51.428445,0.119544,25.13,2012-12-10 09:11:57,13
Teenage Child,51.428624,0.119904,25.61,2012-12-10 09:12:11,13
Teenage Child,51.428655,0.119912,28.02,2012-12-10 09:12:35,13
Teenage Child,51.428605,0.119797,29.46,2012-12-10 09:13:13,13
Teenage Child,51.428496,0.119446,33.3,2012-12-10 09:13:44,13
Teenage Child,51.428583,0.119736,36.19,2012-12-10 09:14:18,13
Teenage Child,51.428647,0.119854,40.51,2012-12-10 09:15:00,13
Teenage Child,51.428509,0.119693,42.92,2012-12-10 09:16:09,13
Teenage Child,51.428656,0.11977,39.55,2012-12-10 09:16:46,13
Teenage Child,51.42861,0.119705,40.03,2012-12-10 09:17:33,13
Teenage Child,51.428687,0.119753,36.19,2012-12-10 09:23:15,13
Teenage Child,51.428733,0.119832,34.26,2012-12-10 09:24:06,13
Teenage Child,51.428603,0.11975,34.26,2012-12-10 09:24:55,13
Teenage Child,51.428595,0.119624,45.32,2012-12-10 09:27:23,13
Teenage Child,51.428636,0.119651,50.13,2012-12-10 09:27:59,13
Teenage Child,51.428743,0.119787,50.61,2012-12-10 09:28:36,13
Teenage Child,51.428663,0.119744,48.68,2012-12-10 09:29:50,13
Teenage Child,51.428595,0.119435,46.76,2012-12-10 09:30:34,13
Teenage Child,51.428793,0.119645,42.44,2012-12-10 09:31:06,13
Teenage Child,51.428703,0.119669,37.15,2012-12-10 09:31:36,13
Teenage Child,51.428686,0.119796,35.71,2012-12-10 09:32:33,13
Teenage Child,51.428576,0.1197,34.74,2012-12-10 09:33:07,13
Teenage Child,51.428706,0.119687,31.86,2012-12-10 09:34:28,13
Teenage Child,51.428625,0.119697,29.94,2012-12-10 09:35:27,13
Teenage Child,51.428491,0.119977,23.69,2012-12-10 09:37:08,13
Teenage Child,51.4285,0.11995,23.21,2012-12-10 09:37:54,13
Teenage Child,51.428548,0.119898,26.09,2012-12-10 09:38:36,13
Teenage Child,51.428736,0.119944,28.5,2012-12-10 09:39:30,13
Teenage Child,51.428739,0.119826,30.42,2012-12-10 09:40:14,13
Teenage Child,51.428523,0.119707,36.19,2012-12-10 09:40:51,13
Teenage Child,51.428458,0.119756,40.03,2012-12-10 09:41:32,13
Teenage Child,51.428743,0.119704,42.44,2012-12-10 09:42:15,13
Teenage Child,51.428724,0.119668,44.36,2012-12-10 09:42:41,13
Teenage Child,51.428533,0.11964,47.72,2012-12-10 09:43:14,13
Teenage Child,51.428562,0.119684,53.97,2012-12-10 09:43:55,13
Teenage Child,51.428767,0.119685,63.1,2012-12-10 09:44:36,13
Teenage Child,51.428751,0.11982,66.95,2012-12-10 09:45:31,13
Teenage Child,51.428611,0.119773,62.14,2012-12-10 09:46:15,13
Teenage Child,51.428762,0.119797,53.97,2012-12-10 09:46:43,13
Teenage Child,51.428571,0.119559,43.88,2012-12-10 09:47:17,13
Teenage Child,51.428684,0.119566,34.74,2012-12-10 09:47:46,13
Teenage Child,51.428689,0.119892,26.57,2012-12-10 09:48:08,13
Teenage Child,51.428535,0.119903,18.4,2012-12-10 09:48:47,13
Teenage Child,51.428532,0.119736,16.48,2012-12-10 09:49:13,13
Teenage Child,51.428384,0.11985,11.67,2012-12-10 09:49:55,13
Teenage Child,51.428368,0.119906,12.15,2012-12-10 09:50:27,13
Teenage Child,51.428411,0.119732,18.88,2012-12-10 09:51:02,13
Teenage Child,51.428583,0.119877,31.86,2012-12-10 09:51:55,13
Teenage Child,51.42882,0.119835,30.9,2012-12-10 09:53:26,13
Teenage Child,51.428683,0.119453,39.07,2012-12-10 09:54:32,13
Teenage Child,51.428706,0.11937,42.92,2012-12-10 09:54:53,13
Teenage Child,51.428619,0.119703,47.24,2012-12-10 09:55:06,13
Teenage Child,51.428482,0.119893,49.16,2012-12-10 09:55:24,13
Teenage Child,51.42831,0.119836,48.68,2012-12-10 09:55:47,13
Teenage Child,51.42831,0.119707,49.16,2012-12-10 09:56:14,13
Teenage Child,51.428317,0.11963,48.68,2012-12-10 09:56:37,13
Teenage Child,51.428167,0.119582,48.68,2012-12-10 09:56:57,13
Teenage Child,51.428129,0.119611,48.68,2012-12-10 09:57:14,13
Teenage Child,51.428127,0.1196,49.16,2012-12-10 09:57:32,13
Teenage Child,51.428192,0.119658,49.16,2012-12-10 09:57:52,13
Teenage Child,51.428223,0.119413,52.05,2012-12-10 09:58:11,13
Teenage Child,51.428176,0.119408,53.97,2012-12-10 09:58:39,13
Teenage Child,51.428091,0.119417,54.93,2012-12-10 09:59:55,13
Teenage Child,51.428193,0.119551,54.45,2012-12-10 10:00:26,13
Teenage Child,51.428117,0.119486,54.93,2012-12-10 10:01:03,13
Teenage Child,51.428193,0.119575,54.45,2012-12-10 10:01:38,13
Teenage Child,51.428166,0.119686,59.26,2012-12-10 10:02:55,13
Teenage Child,51.428165,0.119508,59.26,2012-12-10 10:03:23,13
Teenage Child,51.428134,0.119448,60.7,2012-12-10 10:03:45,13
Teenage Child,51.428188,0.119661,60.7,2012-12-10 10:04:28,13
Teenage Child,51.428172,0.11968,61.18,2012-12-10 10:05:09,13
Teenage Child,51.428181,0.119663,60.22,2012-12-10 10:05:38,13
Teenage Child,51.428107,0.119681,60.7,2012-12-10 10:06:29,13
Teenage Child,51.428088,0.119723,60.22,2012-12-10 10:07:01,13
Teenage Child,51.427997,0.119623,57.82,2012-12-10 10:07:50,13
Teenage Child,51.428017,0.119682,58.3,2012-12-10 10:08:15,13
Teenage Child,51.428065,0.119638,59.26,2012-12-10 10:08:58,13
Teenage Child,51.428174,0.119773,56.86,2012-12-10 10:09:30,13
Teenage Child,51.428176,0.11977,55.89,2012-12-10 10:09:57,13
Teenage Child,51.428201,0.119747,53.01,2012-12-10 10:12:12,13
Teenage Child,51.428184,0.119794,52.05,2012-12-10 10:13:05,13
Teenage Child,51.428026,0.119535,50.13,2012-12-10 10:13:29,13
Teenage Child,51.428003,0.11945,50.61,2012-12-10 10:14:20,13
Teenage Child,51.428007,0.119535,51.09,2012-12-10 10:14:54,13
Teenage Child,51.428073,0.119612,51.57,2012-12-10 10:15:24,13
Teenage Child,51.428345,0.120145,51.57,2012-12-10 10:15:47,13
Teenage Child,51.428334,0.120195,54.45,2012-12-10 10:16:03,13
Teenage Child,51.428187,0.119874,53.97,2012-12-10 10:16:47,13
Teenage Child,51.428168,0.119792,53.49,2012-12-10 10:17:26,13
Teenage Child,51.428167,0.119895,55.41,2012-12-10 10:18:42,13
Teenage Child,51.428273,0.119844,54.93,2012-12-10 10:19:07,13
Teenage Child,51.428347,0.120001,55.41,2012-12-10 10:19:27,13
Teenage Child,51.428344,0.120016,54.45,2012-12-10 10:20:24,13
Teenage Child,51.428281,0.119868,56.86,2012-12-10 10:21:14,13
Teenage Child,51.428299,0.119935,58.78,2012-12-10 10:21:45,13
Teenage Child,51.428263,0.119868,60.7,2012-12-10 10:22:53,13
Teenage Child,51.428243,0.119731,57.82,2012-12-10 10:24:45,13
Teenage Child,51.428215,0.119702,55.41,2012-12-10 10:25:50,13
Teenage Child,51.428214,0.119742,55.89,2012-12-10 10:26:30,13
Teenage Child,51.428142,0.119446,53.97,2012-12-10 10:27:31,13
Teenage Child,51.428192,0.119479,52.05,2012-12-10 10:28:10,13
Teenage Child,51.428246,0.119641,50.61,2012-12-10 10:28:29,13
Teenage Child,51.428204,0.119577,47.72,2012-12-10 10:29:12,13
Teenage Child,51.428197,0.119549,44.84,2012-12-10 10:29:33,13
Teenage Child,51.428283,0.119692,42.44,2012-12-10 10:29:49,13
Teenage Child,51.428331,0.119768,39.55,2012-12-10 10:30:06,13
Teenage Child,51.428259,0.11964,39.55,2012-12-10 10:30:12,13
Teenage Child,51.428007,0.119062,39.07,2012-12-10 10:30:23,13
Teenage Child,51.427778,0.118594,38.11,2012-12-10 10:30:28,13
Teenage Child,51.427618,0.118237,37.15,2012-12-10 10:30:34,13
Teenage Child,51.427516,0.117993,36.19,2012-12-10 10:30:40,13
Teenage Child,51.427416,0.117797,35.71,2012-12-10 10:30:43,13
Teenage Child,51.426992,0.11688,34.74,2012-12-10 10:30:54,13
Teenage Child,51.427316,0.11758,34.26,2012-12-10 10:31:02,13
Teenage Child,51.427333,0.117657,34.26,2012-12-10 10:31:13,13
Teenage Child,51.427472,0.117901,34.26,2012-12-10 10:31:23,13
Teenage Child,51.427388,0.117903,32.34,2012-12-10 10:31:30,13
Teenage Child,51.427823,0.118608,28.98,2012-12-10 10:31:46,13
Teenage Child,51.427976,0.118891,27.53,2012-12-10 10:32:02,13
Teenage Child,51.428141,0.11931,26.57,2012-12-10 10:32:16,13
Teenage Child,51.428145,0.119264,26.57,2012-12-10 10:32:28,13
Teenage Child,51.428137,0.119162,26.57,2012-12-10 10:32:32,13
Teenage Child,51.42812,0.119188,29.46,2012-12-10 10:32:47,13
Teenage Child,51.428093,0.119133,29.94,2012-12-10 10:32:58,13
Teenage Child,51.428082,0.119305,33.78,2012-12-10 10:33:13,13
Teenage Child,51.428114,0.119503,39.07,2012-12-10 10:33:26,13
Teenage Child,51.428122,0.119608,40.03,2012-12-10 10:33:36,13
Teenage Child,51.428172,0.119709,41.47,2012-12-10 10:33:51,13
Teenage Child,51.428143,0.119649,42.92,2012-12-10 10:34:04,13
Teenage Child,51.428122,0.119551,44.84,2012-12-10 10:34:09,13
Teenage Child,51.428163,0.119675,48.68,2012-12-10 10:34:21,13
Teenage Child,51.428154,0.119713,51.09,2012-12-10 10:34:27,13
Teenage Child,51.428173,0.119704,55.41,2012-12-10 10:34:36,13
Teenage Child,51.428178,0.119734,55.89,2012-12-10 10:34:38,13
Teenage Child,51.428154,0.119732,56.86,2012-12-10 10:34:50,13
Teenage Child,51.42824,0.119811,59.26,2012-12-10 10:35:00,13
Teenage Child,51.428413,0.120113,63.1,2012-12-10 10:35:12,13
Teenage Child,51.428372,0.120144,66.47,2012-12-10 10:35:26,13
Teenage Child,51.428251,0.119793,70.79,2012-12-10 10:35:39,13
Teenage Child,51.428204,0.119773,71.76,2012-12-10 10:35:54,13
Teenage Child,51.428219,0.119746,75.6,2012-12-10 10:36:12,13
Teenage Child,51.428269,0.119855,83.29,2012-12-10 10:36:26,13
Teenage Child,51.428362,0.119951,85.69,2012-12-10 10:36:36,13
Teenage Child,51.428303,0.119697,88.1,2012-12-10 10:36:47,13
Teenage Child,51.428307,0.119687,89.06,2012-12-10 10:36:53,13
Teenage Child,51.428321,0.119825,90.02,2012-12-10 10:36:58,13
Teenage Child,51.428226,0.11985,92.9,2012-12-10 10:37:09,13
Teenage Child,51.428286,0.119744,94.83,2012-12-10 10:37:20,13
Teenage Child,51.428298,0.119846,95.79,2012-12-10 10:37:24,13
Teenage Child,51.42826,0.119846,98.19,2012-12-10 10:37:36,13
Teenage Child,51.428224,0.119902,102.52,2012-12-10 10:37:49,13
Teenage Child,51.428225,0.119912,104.44,2012-12-10 10:37:54,13
Teenage Child,51.428214,0.119749,107.81,2012-12-10 10:38:08,13
Teenage Child,51.428225,0.11974,108.77,2012-12-10 10:38:19,13
Teenage Child,51.428203,0.11963,112.61,2012-12-10 10:38:33,13
Teenage Child,51.428201,0.119639,114.05,2012-12-10 10:38:41,13
Teenage Child,51.428263,0.119793,115.01,2012-12-10 10:38:51,13
Teenage Child,51.428401,0.120057,116.46,2012-12-10 10:39:03,13
Teenage Child,51.428372,0.120078,117.42,2012-12-10 10:39:08,13
Teenage Child,51.428299,0.119978,116.46,2012-12-10 10:39:16,13
Teenage Child,51.428328,0.120224,116.46,2012-12-10 10:39:22,13
Teenage Child,51.42839,0.120394,115.98,2012-12-10 10:39:33,13
Teenage Child,51.428384,0.120326,113.57,2012-12-10 10:39:38,13
Teenage Child,51.428365,0.120018,111.17,2012-12-10 10:39:43,13
Teenage Child,51.428347,0.119803,104.92,2012-12-10 10:39:55,13
Teenage Child,51.428391,0.119828,101.56,2012-12-10 10:40:06,13
Teenage Child,51.428389,0.11994,99.63,2012-12-10 10:40:14,13
Teenage Child,51.428434,0.12014,99.15,2012-12-10 10:40:19,13
Teenage Child,51.42852,0.120457,98.19,2012-12-10 10:40:26,13
Teenage Child,51.428585,0.120414,95.79,2012-12-10 10:40:32,13
Teenage Child,51.428621,0.120464,94.83,2012-12-10 10:40:42,13
Teenage Child,51.428555,0.120268,93.39,2012-12-10 10:40:53,13
Teenage Child,51.428418,0.119922,89.06,2012-12-10 10:41:08,13
Teenage Child,51.428426,0.1199,91.46,2012-12-10 10:41:10,13
Teenage Child,51.42846,0.119907,90.02,2012-12-10 10:41:15,13
Teenage Child,51.42832,0.119941,82.33,2012-12-10 10:41:26,13
Teenage Child,51.428244,0.119847,77.04,2012-12-10 10:41:39,13
Teenage Child,51.428248,0.119871,76.08,2012-12-10 10:41:42,13
Teenage Child,51.42829,0.119865,72.24,2012-12-10 10:41:56,13
Teenage Child,51.428269,0.119803,71.27,2012-12-10 10:42:04,13
Teenage Child,51.428187,0.11967,70.79,2012-12-10 10:42:13,13
Teenage Child,51.42826,0.119717,73.2,2012-12-10 10:42:20,13
Teenage Child,51.428291,0.119913,74.16,2012-12-10 10:42:24,13
Teenage Child,51.428377,0.120259,75.6,2012-12-10 10:42:32,13
Teenage Child,51.428533,0.119946,75.12,2012-12-10 10:42:41,13
Teenage Child,51.428491,0.11993,75.12,2012-12-10 10:42:45,13
Teenage Child,51.428442,0.119794,75.6,2012-12-10 10:42:56,13
Teenage Child,51.428451,0.119871,75.6,2012-12-10 10:42:59,13
Teenage Child,51.428419,0.12031,75.6,2012-12-10 10:43:03,13
Teenage Child,51.428441,0.120321,76.08,2012-12-10 10:43:07,13
Teenage Child,51.428414,0.121032,92.42,2012-12-10 10:43:54,13
Teenage Child,51.428334,0.120436,71.76,2012-12-10 10:44:09,13
Teenage Child,51.428273,0.11986,57.34,2012-12-10 10:44:23,13
Teenage Child,51.428265,0.119977,59.74,2012-12-10 10:44:36,13
Teenage Child,51.428289,0.11972,59.74,2012-12-10 10:44:49,13
Teenage Child,51.428293,0.119707,59.74,2012-12-10 10:44:51,13
Teenage Child,51.428169,0.119454,59.26,2012-12-10 10:45:03,13
Teenage Child,51.428164,0.119458,58.78,2012-12-10 10:45:06,13
Teenage Child,51.428161,0.119465,55.89,2012-12-10 10:45:19,13
Teenage Child,51.42821,0.119613,49.65,2012-12-10 10:45:30,13
Teenage Child,51.428243,0.119543,46.76,2012-12-10 10:45:37,13
Teenage Child,51.428098,0.119281,41.47,2012-12-10 10:45:49,13
Teenage Child,51.428196,0.119431,38.59,2012-12-10 10:46:02,13
Teenage Child,51.4282,0.119542,36.67,2012-12-10 10:46:13,13
Teenage Child,51.428188,0.119568,38.11,2012-12-10 10:46:20,13
Teenage Child,51.428265,0.119858,37.63,2012-12-10 10:46:35,13
Teenage Child,51.428264,0.11984,37.63,2012-12-10 10:46:37,13
Teenage Child,51.428296,0.119549,39.07,2012-12-10 10:46:52,13
Teenage Child,51.428287,0.119524,38.59,2012-12-10 10:46:55,13
Teenage Child,51.428289,0.119575,38.11,2012-12-10 10:46:58,13
Teenage Child,51.428321,0.119657,37.15,2012-12-10 10:47:04,13
Teenage Child,51.42837,0.119591,35.71,2012-12-10 10:47:14,13
Teenage Child,51.428347,0.119547,34.74,2012-12-10 10:47:17,13
Teenage Child,51.428271,0.119531,32.34,2012-12-10 10:47:27,13
Teenage Child,51.428333,0.119779,32.34,2012-12-10 10:47:36,13
Teenage Child,51.428387,0.11988,35.23,2012-12-10 10:47:50,13
Teenage Child,51.42843,0.119882,38.59,2012-12-10 10:48:01,13
Teenage Child,51.428443,0.119893,42.44,2012-12-10 10:48:16,13
Teenage Child,51.428451,0.119827,48.2,2012-12-10 10:48:30,13
Teenage Child,51.428462,0.119791,49.65,2012-12-10 10:48:38,13
Teenage Child,51.428452,0.119654,52.53,2012-12-10 10:48:48,13
Teenage Child,51.428493,0.119652,55.89,2012-12-10 10:48:57,13
Teenage Child,51.428538,0.11959,58.78,2012-12-10 10:49:01,13
Teenage Child,51.42862,0.119531,62.14,2012-12-10 10:49:08,13
Teenage Child,51.428606,0.119552,61.18,2012-12-10 10:49:12,13
Teenage Child,51.428586,0.119604,60.7,2012-12-10 10:49:14,13
Teenage Child,51.428535,0.119736,55.41,2012-12-10 10:49:31,13
Teenage Child,51.428518,0.119805,50.61,2012-12-10 10:49:43,13
Teenage Child,51.428476,0.119854,52.53,2012-12-10 10:49:55,13
Teenage Child,51.428516,0.119854,57.34,2012-12-10 10:50:10,13
Teenage Child,51.428574,0.119854,59.26,2012-12-10 10:50:24,13
Teenage Child,51.428545,0.119768,60.22,2012-12-10 10:50:42,13
Teenage Child,51.428562,0.119685,61.18,2012-12-10 10:50:57,13
Teenage Child,51.428608,0.119684,61.18,2012-12-10 10:51:00,13
Teenage Child,51.428694,0.119656,57.82,2012-12-10 10:51:12,13
Teenage Child,51.428538,0.119634,63.58,2012-12-10 10:51:26,13
Teenage Child,51.428444,0.119519,72.24,2012-12-10 10:51:42,13
Teenage Child,51.428456,0.119562,72.72,2012-12-10 10:51:44,13
Teenage Child,51.42856,0.119687,73.68,2012-12-10 10:51:58,13
Teenage Child,51.428561,0.11974,74.16,2012-12-10 10:52:08,13
Teenage Child,51.428543,0.119644,77.52,2012-12-10 10:52:23,13
Teenage Child,51.428548,0.11962,79.45,2012-12-10 10:52:34,13
Teenage Child,51.428532,0.119422,83.29,2012-12-10 10:52:47,13
Teenage Child,51.428443,0.119288,86.18,2012-12-10 10:53:01,13
Teenage Child,51.428452,0.119261,88.58,2012-12-10 10:53:12,13
Teenage Child,51.428471,0.119405,91.46,2012-12-10 10:53:25,13
Teenage Child,51.428431,0.119501,96.27,2012-12-10 10:53:39,13
Teenage Child,51.428426,0.119423,101.08,2012-12-10 10:54:00,13
Teenage Child,51.428474,0.119381,101.56,2012-12-10 10:54:17,13
Teenage Child,51.428509,0.119253,102.04,2012-12-10 10:54:30,13
